day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;298200;INTARIAN_PEPPER_ROOT;12023;11;12019;18;;;12036;11;;;;;12029.5;0.0
0;298200;ASH_COATED_OSMIUM;9997;11;9994;30;;;10013;11;;;;;10005.0;0.0
0;298300;ASH_COATED_OSMIUM;9996;12;9994;30;;;10012;12;10015;30;;;10004.0;0.0
0;298300;INTARIAN_PEPPER_ROOT;12023;12;12020;17;;;12036;12;12039;17;;;12029.5;0.0
0;298400;INTARIAN_PEPPER_ROOT;12020;23;;;;;12036;10;12039;23;;;12028.0;0.0
0;298400;ASH_COATED_OSMIUM;9997;11;9994;26;;;10013;11;10015;26;;;10005.0;0.0
0;298500;ASH_COATED_OSMIUM;9996;14;9994;21;;;10015;21;;;;;10005.5;0.0
0;298500;INTARIAN_PEPPER_ROOT;12023;11;12020;16;;;12036;11;12039;16;;;12029.5;0.0
0;298600;INTARIAN_PEPPER_ROOT;12023;8;12020;24;;;12036;8;12039;24;;;12029.5;0.0
0;298600;ASH_COATED_OSMIUM;9996;11;;;;;10015;20;;;;;10005.5;0.0
0;298700;ASH_COATED_OSMIUM;9997;14;9994;21;;;10013;14;10015;21;;;10005.0;0.0
0;298700;INTARIAN_PEPPER_ROOT;12023;9;12020;16;;;12036;9;12039;16;;;12029.5;0.0
0;298800;INTARIAN_PEPPER_ROOT;12023;10;12020;18;;;12036;10;12040;18;;;12029.5;0.0
0;298800;ASH_COATED_OSMIUM;9994;25;;;;;10012;12;10015;25;;;10003.0;0.0
0;298900;ASH_COATED_OSMIUM;9994;26;;;;;10012;15;10015;26;;;10003.0;0.0
0;298900;INTARIAN_PEPPER_ROOT;12022;10;12019;15;;;12039;15;;;;;12030.5;0.0
0;299000;INTARIAN_PEPPER_ROOT;12022;9;12019;18;;;12036;9;12039;18;;;12029.0;0.0
0;299000;ASH_COATED_OSMIUM;9996;10;9994;20;;;10012;10;10015;20;;;10004.0;0.0
0;299100;ASH_COATED_OSMIUM;9994;24;;;;;10012;13;10015;24;;;10003.0;0.0
0;299100;INTARIAN_PEPPER_ROOT;12022;12;12019;25;;;12036;12;12039;25;;;12029.0;0.0
0;299200;INTARIAN_PEPPER_ROOT;12023;10;12019;24;;;12036;10;12039;24;;;12029.5;0.0
0;299200;ASH_COATED_OSMIUM;9996;15;9993;26;;;10012;15;10014;26;;;10004.0;0.0
0;299300;ASH_COATED_OSMIUM;10005;6;9996;14;9993;20;10014;20;;;;;10009.5;0.0
0;299300;INTARIAN_PEPPER_ROOT;12020;16;;;;;12036;11;12039;16;;;12028.0;0.0
0;299400;INTARIAN_PEPPER_ROOT;12023;11;;;;;12039;23;;;;;12031.0;0.0
0;299400;ASH_COATED_OSMIUM;9996;12;9993;26;;;10001;8;10005;3;10012;12;9998.5;0.0
0;299500;ASH_COATED_OSMIUM;9996;10;;;;;10012;10;10014;29;;;10004.0;0.0
0;299500;INTARIAN_PEPPER_ROOT;12023;11;12020;19;;;12039;19;;;;;12031.0;0.0
0;299600;INTARIAN_PEPPER_ROOT;12020;15;;;;;12036;12;12039;15;;;12028.0;0.0
0;299600;ASH_COATED_OSMIUM;9996;11;9994;30;;;10012;11;;;;;10004.0;0.0
0;299700;ASH_COATED_OSMIUM;9996;13;9994;25;;;;;;;;;9996.0;0.0
0;299700;INTARIAN_PEPPER_ROOT;12023;10;;;;;12036;10;12039;18;;;12029.5;0.0
0;299800;INTARIAN_PEPPER_ROOT;12023;12;12020;19;;;12036;12;12040;19;;;12029.5;0.0
0;299800;ASH_COATED_OSMIUM;9996;12;;;;;10012;12;10015;29;;;10004.0;0.0
0;299900;INTARIAN_PEPPER_ROOT;12023;12;12020;19;;;12037;12;12040;19;;;12030.0;0.0
0;299900;ASH_COATED_OSMIUM;9996;15;9994;23;;;10012;15;10015;23;;;10004.0;0.0
0;300000;INTARIAN_PEPPER_ROOT;12019;15;;;;;;;;;;;12019.0;0.0
0;300000;ASH_COATED_OSMIUM;9993;24;;;;;10012;12;;;;;10002.5;0.0
0;300100;INTARIAN_PEPPER_ROOT;12022;11;12019;24;;;12036;11;12039;24;;;12029.0;0.0
0;300100;ASH_COATED_OSMIUM;9996;15;9994;22;;;10012;15;;;;;10004.0;0.0
0;300200;ASH_COATED_OSMIUM;9996;10;9994;26;;;10012;10;10015;26;;;10004.0;0.0
0;300200;INTARIAN_PEPPER_ROOT;12023;11;12019;16;;;12036;11;12039;16;;;12029.5;0.0
0;300300;ASH_COATED_OSMIUM;9993;20;;;;;10012;11;10014;20;;;10002.5;0.0
0;300300;INTARIAN_PEPPER_ROOT;12020;17;;;;;12036;12;12039;17;;;12028.0;0.0
0;300400;ASH_COATED_OSMIUM;9996;14;9994;23;;;10012;14;10015;23;;;10004.0;0.0
0;300400;INTARIAN_PEPPER_ROOT;12020;17;;;;;12036;8;12039;17;;;12028.0;0.0
0;300500;ASH_COATED_OSMIUM;9996;12;9994;25;;;10012;12;10015;25;;;10004.0;0.0
0;300500;INTARIAN_PEPPER_ROOT;12023;10;12020;21;;;12039;21;;;;;12031.0;0.0
0;300600;ASH_COATED_OSMIUM;9996;10;9994;21;;;10012;10;10015;21;;;10004.0;0.0
0;300600;INTARIAN_PEPPER_ROOT;12023;9;12020;19;;;12036;9;12039;19;;;12029.5;0.0
0;300700;ASH_COATED_OSMIUM;;;;;;;10015;22;;;;;10015.0;0.0
0;300700;INTARIAN_PEPPER_ROOT;12023;12;12020;16;;;12036;12;12039;16;;;12029.5;0.0
0;300800;ASH_COATED_OSMIUM;9997;15;;;;;10013;15;10015;20;;;10005.0;0.0
0;300800;INTARIAN_PEPPER_ROOT;12023;12;12020;17;;;12036;12;12040;17;;;12029.5;0.0
0;300900;INTARIAN_PEPPER_ROOT;12023;9;12020;22;;;12037;9;12040;22;;;12030.0;0.0
0;300900;ASH_COATED_OSMIUM;9997;10;9994;20;;;10013;10;10015;20;;;10005.0;0.0
0;301000;INTARIAN_PEPPER_ROOT;12023;9;;;;;12037;9;12040;18;;;12030.0;0.0
0;301000;ASH_COATED_OSMIUM;9997;13;9994;30;;;10013;13;10015;30;;;10005.0;0.0
0;301100;INTARIAN_PEPPER_ROOT;12022;12;12019;22;;;12036;12;12039;22;;;12029.0;0.0
0;301100;ASH_COATED_OSMIUM;9996;13;9994;30;;;10006;4;10012;13;10015;30;10001.0;0.0
0;301200;INTARIAN_PEPPER_ROOT;12023;12;;;;;;;;;;;12023.0;0.0
0;301200;ASH_COATED_OSMIUM;9996;15;9993;22;;;10012;15;10014;22;;;10004.0;0.0
0;301300;INTARIAN_PEPPER_ROOT;12023;11;12020;16;;;12036;11;12039;16;;;12029.5;0.0
0;301300;ASH_COATED_OSMIUM;9995;13;9993;29;;;10011;13;10014;29;;;10003.0;0.0
0;301400;INTARIAN_PEPPER_ROOT;12023;12;12020;20;;;12036;12;12039;20;;;12029.5;0.0
0;301400;ASH_COATED_OSMIUM;;;;;;;;;;;;;0.0;0.0
0;301500;ASH_COATED_OSMIUM;9994;12;9992;24;;;10013;24;;;;;10003.5;0.0
0;301500;INTARIAN_PEPPER_ROOT;12020;16;;;;;12039;16;;;;;12029.5;0.0
0;301600;ASH_COATED_OSMIUM;9994;11;9991;24;;;10010;11;10012;24;;;10002.0;0.0
0;301600;INTARIAN_PEPPER_ROOT;12023;10;12020;17;;;12036;10;;;;;12029.5;0.0
0;301700;INTARIAN_PEPPER_ROOT;12023;12;12020;15;;;12036;12;12039;15;;;12029.5;0.0
0;301700;ASH_COATED_OSMIUM;9993;15;9991;27;;;9999;9;10012;27;;;9996.0;0.0
0;301800;INTARIAN_PEPPER_ROOT;12023;11;12020;15;;;12036;11;12040;15;;;12029.5;0.0
0;301800;ASH_COATED_OSMIUM;9993;13;;;;;10009;13;10012;27;;;10001.0;0.0
0;301900;ASH_COATED_OSMIUM;9993;14;9991;20;;;10009;14;10012;20;;;10001.0;0.0
0;301900;INTARIAN_PEPPER_ROOT;12020;19;;;;;12040;19;;;;;12030.0;0.0
0;302000;ASH_COATED_OSMIUM;9993;11;9991;30;;;10009;11;10012;30;;;10001.0;0.0
0;302000;INTARIAN_PEPPER_ROOT;12023;10;12020;23;;;12037;10;;;;;12030.0;0.0
0;302100;INTARIAN_PEPPER_ROOT;12023;9;;;;;12040;15;;;;;12031.5;0.0
0;302100;ASH_COATED_OSMIUM;9994;10;9991;24;;;10010;10;10012;24;;;10002.0;0.0
0;302200;INTARIAN_PEPPER_ROOT;;;;;;;;;;;;;-273.0;0.0
0;302200;ASH_COATED_OSMIUM;9994;10;;;;;;;;;;;9994.0;0.0
0;302300;ASH_COATED_OSMIUM;9994;14;9991;29;;;10010;14;10012;29;;;10002.0;0.0
0;302300;INTARIAN_PEPPER_ROOT;12023;8;;;;;12036;8;;;;;12029.5;0.0
0;302400;ASH_COATED_OSMIUM;9994;10;9991;23;;;10010;10;10012;23;;;10002.0;0.0
0;302400;INTARIAN_PEPPER_ROOT;12023;8;12020;24;;;12039;24;;;;;12031.0;0.0
0;302500;INTARIAN_PEPPER_ROOT;12023;10;12020;25;;;12036;10;12039;25;;;12029.5;0.0
0;302500;ASH_COATED_OSMIUM;;;;;;;10012;20;;;;;10012.0;0.0
0;302600;INTARIAN_PEPPER_ROOT;12023;12;12020;15;;;12036;12;12039;15;;;12029.5;0.0
0;302600;ASH_COATED_OSMIUM;9994;10;;;;;10012;26;;;;;10003.0;0.0
0;302700;ASH_COATED_OSMIUM;9994;11;;;;;10010;11;10012;24;;;10002.0;0.0
0;302700;INTARIAN_PEPPER_ROOT;12023;12;;;;;12036;12;12039;20;;;12029.5;0.0
0;302800;ASH_COATED_OSMIUM;9991;24;;;;;10010;10;10012;24;;;10000.5;0.0
0;302800;INTARIAN_PEPPER_ROOT;12023;9;12020;22;;;;;;;;;12023.0;0.0
0;302900;INTARIAN_PEPPER_ROOT;12023;9;12020;18;;;12037;9;12040;18;;;12030.0;0.0
0;302900;ASH_COATED_OSMIUM;9991;22;;;;;10010;12;10012;22;;;10000.5;0.0
0;303000;INTARIAN_PEPPER_ROOT;12020;20;;;;;12037;10;12040;20;;;12028.5;0.0
0;303000;ASH_COATED_OSMIUM;9994;14;;;;;10013;25;;;;;10003.5;0.0
0;303100;ASH_COATED_OSMIUM;9994;13;;;;;10010;13;10012;20;;;10002.0;0.0
0;303100;INTARIAN_PEPPER_ROOT;12023;10;12020;17;;;12037;10;12040;17;;;12030.0;0.0
0;303200;ASH_COATED_OSMIUM;9994;14;9991;26;;;10010;14;10012;26;;;10002.0;0.0
0;303200;INTARIAN_PEPPER_ROOT;12024;10;;;;;12037;10;12040;23;;;12030.5;0.0
0;303300;INTARIAN_PEPPER_ROOT;12023;9;12020;15;;;12036;9;12039;15;;;12029.5;0.0
0;303300;ASH_COATED_OSMIUM;9993;11;9991;21;;;10009;11;10012;21;;;10001.0;0.0
0;303400;INTARIAN_PEPPER_ROOT;12023;12;12020;23;;;12036;12;12039;23;;;12029.5;0.0
0;303400;ASH_COATED_OSMIUM;9993;11;9991;22;;;10012;22;;;;;10002.5;0.0
0;303500;ASH_COATED_OSMIUM;9991;24;;;;;10010;13;10012;24;;;10000.5;0.0
0;303500;INTARIAN_PEPPER_ROOT;12023;9;12020;15;;;12036;9;12039;15;;;12029.5;0.0
0;303600;ASH_COATED_OSMIUM;9994;11;9992;21;;;10010;11;;;;;10002.0;0.0
0;303600;INTARIAN_PEPPER_ROOT;12023;11;12020;24;;;12039;24;;;;;12031.0;0.0
0;303700;INTARIAN_PEPPER_ROOT;12023;8;12020;17;;;12036;8;12039;17;;;12029.5;0.0
0;303700;ASH_COATED_OSMIUM;9994;15;9992;21;;;10010;15;10013;21;;;10002.0;0.0
0;303800;INTARIAN_PEPPER_ROOT;12023;10;12020;20;;;12040;20;;;;;12031.5;0.0
0;303800;ASH_COATED_OSMIUM;9994;13;9992;23;;;10010;13;10013;23;;;10002.0;0.0
0;303900;ASH_COATED_OSMIUM;9994;11;9991;30;;;10010;11;;;;;10002.0;0.0
0;303900;INTARIAN_PEPPER_ROOT;12023;9;12020;20;;;12037;9;12040;20;;;12030.0;0.0
0;304000;ASH_COATED_OSMIUM;9993;15;9991;24;;;10012;24;;;;;10002.5;0.0
0;304000;INTARIAN_PEPPER_ROOT;12023;10;12020;25;;;12037;10;12040;25;;;12030.0;0.0
0;304100;INTARIAN_PEPPER_ROOT;12023;8;12020;17;;;12037;8;;;;;12030.0;0.0
0;304100;ASH_COATED_OSMIUM;9993;11;;;;;10011;30;;;;;10002.0;0.0
0;304200;INTARIAN_PEPPER_ROOT;12020;23;;;;;12037;9;12040;23;;;12028.5;0.0
0;304200;ASH_COATED_OSMIUM;9993;11;;;;;10009;11;;;;;10001.0;0.0
0;304300;INTARIAN_PEPPER_ROOT;12024;12;12021;19;;;12037;12;12040;19;;;12030.5;0.0
0;304300;ASH_COATED_OSMIUM;9993;11;9990;25;;;10002;5;10009;11;10011;25;9997.5;0.0
0;304400;INTARIAN_PEPPER_ROOT;12023;10;;;;;12039;25;;;;;12031.0;0.0
0;304400;ASH_COATED_OSMIUM;10002;10;9993;15;9990;29;10011;29;;;;;10006.5;0.0
0;304500;INTARIAN_PEPPER_ROOT;12020;22;;;;;12036;11;12039;22;;;12028.0;0.0
0;304500;ASH_COATED_OSMIUM;9994;15;9991;25;;;10010;15;10012;25;;;10002.0;0.0
0;304600;ASH_COATED_OSMIUM;9994;12;;;;;10010;12;10012;20;;;10002.0;0.0
0;304600;INTARIAN_PEPPER_ROOT;12020;21;;;;;12036;9;12039;21;;;12028.0;0.0
0;304700;ASH_COATED_OSMIUM;9994;15;9992;28;;;10010;15;;;;;10002.0;0.0
0;304700;INTARIAN_PEPPER_ROOT;12033;4;12023;9;12020;21;12039;21;;;;;12036.0;0.0
0;304800;ASH_COATED_OSMIUM;9994;13;;;;;10013;22;;;;;10003.5;0.0
0;304800;INTARIAN_PEPPER_ROOT;12027;5;12020;18;;;12040;18;;;;;12033.5;0.0
0;304900;ASH_COATED_OSMIUM;9994;12;;;;;10010;12;10013;27;;;10002.0;0.0
0;304900;INTARIAN_PEPPER_ROOT;12023;12;12020;24;;;12037;12;12040;24;;;12030.0;0.0
0;305000;ASH_COATED_OSMIUM;9991;20;;;;;9999;4;;;;;9995.0;0.0
0;305000;INTARIAN_PEPPER_ROOT;12023;12;12020;25;;;12040;25;;;;;12031.5;0.0
0;305100;ASH_COATED_OSMIUM;9999;4;9994;13;9991;29;10010;13;10012;29;;;10004.5;0.0
0;305100;INTARIAN_PEPPER_ROOT;12023;12;12020;17;;;12037;12;12040;17;;;12030.0;0.0
0;305200;ASH_COATED_OSMIUM;9994;11;9991;26;;;10010;11;;;;;10002.0;0.0
0;305200;INTARIAN_PEPPER_ROOT;12024;11;12020;24;;;12037;11;12040;24;;;12030.5;0.0
0;305300;ASH_COATED_OSMIUM;9994;14;9991;20;;;10010;14;10012;20;;;10002.0;0.0
0;305300;INTARIAN_PEPPER_ROOT;12024;11;;;;;12040;24;;;;;12032.0;0.0
0;305400;INTARIAN_PEPPER_ROOT;12024;12;12021;17;;;12037;12;12040;17;;;12030.5;0.0
0;305400;ASH_COATED_OSMIUM;9994;10;;;;;10013;23;;;;;10003.5;0.0
0;305500;INTARIAN_PEPPER_ROOT;12023;8;12020;15;;;12039;15;;;;;12031.0;0.0
0;305500;ASH_COATED_OSMIUM;9995;15;9992;30;;;10011;15;10013;30;;;10003.0;0.0
0;305600;INTARIAN_PEPPER_ROOT;12023;11;12020;16;;;12036;11;12039;16;;;12029.5;0.0
0;305600;ASH_COATED_OSMIUM;9992;24;;;;;10013;24;;;;;10002.5;0.0
0;305700;ASH_COATED_OSMIUM;9994;15;9992;30;;;10010;15;10013;30;;;10002.0;0.0
0;305700;INTARIAN_PEPPER_ROOT;12023;10;;;;;12036;10;12039;23;;;12029.5;0.0
0;305800;INTARIAN_PEPPER_ROOT;12020;18;;;;;12036;9;12040;18;;;12028.0;0.0
0;305800;ASH_COATED_OSMIUM;9994;15;;;;;10013;20;;;;;10003.5;0.0
0;305900;ASH_COATED_OSMIUM;9994;12;;;;;10010;12;;;;;10002.0;0.0
0;305900;INTARIAN_PEPPER_ROOT;12023;10;12020;22;;;12040;22;;;;;12031.5;0.0
0;306000;INTARIAN_PEPPER_ROOT;12023;11;12020;22;;;12037;11;;;;;12030.0;0.0
0;306000;ASH_COATED_OSMIUM;9994;11;9992;22;;;;;;;;;9994.0;0.0
0;306100;ASH_COATED_OSMIUM;9994;10;9992;25;;;10010;10;10013;25;;;10002.0;0.0
0;306100;INTARIAN_PEPPER_ROOT;12023;12;12020;22;;;12037;12;12040;22;;;12030.0;0.0
0;306200;INTARIAN_PEPPER_ROOT;12024;9;12020;18;;;12037;9;12040;18;;;12030.5;0.0
0;306200;ASH_COATED_OSMIUM;9994;12;;;;;10010;12;10013;21;;;10002.0;0.0
0;306300;ASH_COATED_OSMIUM;9994;13;9991;24;;;10012;24;;;;;10003.0;0.0
0;306300;INTARIAN_PEPPER_ROOT;12024;10;12021;25;;;12037;10;12040;25;;;12030.5;0.0
0;306400;INTARIAN_PEPPER_ROOT;12024;9;12021;18;;;12037;9;;;;;12030.5;0.0
0;306400;ASH_COATED_OSMIUM;9994;10;9991;30;;;10010;10;10012;30;;;10002.0;0.0
0;306500;ASH_COATED_OSMIUM;9994;11;9991;23;;;10010;11;10012;23;;;10002.0;0.0
0;306500;INTARIAN_PEPPER_ROOT;12024;10;12021;16;;;;;;;;;12024.0;0.0
0;306600;INTARIAN_PEPPER_ROOT;12023;11;12020;18;;;12036;11;12039;18;;;12029.5;0.0
0;306600;ASH_COATED_OSMIUM;9993;10;9991;27;;;10009;10;10012;27;;;10001.0;0.0
0;306700;ASH_COATED_OSMIUM;9994;10;9991;29;;;10010;10;10012;29;;;10002.0;0.0
0;306700;INTARIAN_PEPPER_ROOT;12023;9;12020;16;;;12036;9;12039;16;;;12029.5;0.0
0;306800;INTARIAN_PEPPER_ROOT;12023;11;12020;17;;;;;;;;;12023.0;0.0
0;306800;ASH_COATED_OSMIUM;9992;24;;;;;10010;12;10013;24;;;10001.0;0.0
0;306900;ASH_COATED_OSMIUM;9994;13;9991;20;;;10012;20;;;;;10003.0;0.0
0;306900;INTARIAN_PEPPER_ROOT;12023;10;12020;16;;;12037;10;12040;16;;;12030.0;0.0
0;307000;INTARIAN_PEPPER_ROOT;12020;19;;;;;12037;11;12040;19;;;12028.5;0.0
0;307000;ASH_COATED_OSMIUM;9994;10;9991;27;;;10010;10;10012;27;;;10002.0;0.0
0;307100;ASH_COATED_OSMIUM;9994;11;9992;30;;;10010;11;10013;30;;;10002.0;0.0
0;307100;INTARIAN_PEPPER_ROOT;12023;8;;;;;12037;8;12040;20;;;12030.0;0.0
0;307200;INTARIAN_PEPPER_ROOT;12024;10;12020;17;;;12040;17;;;;;12032.0;0.0
0;307200;ASH_COATED_OSMIUM;9994;15;9992;22;;;10013;22;;;;;10003.5;0.0
0;307300;ASH_COATED_OSMIUM;9994;12;9991;25;;;10003;4;10010;12;10012;25;9998.5;0.0
0;307300;INTARIAN_PEPPER_ROOT;12024;9;;;;;12037;9;12040;15;;;12030.5;0.0
0;307400;INTARIAN_PEPPER_ROOT;12024;12;12021;15;;;12037;12;12040;15;;;12030.5;0.0
0;307400;ASH_COATED_OSMIUM;9992;23;;;;;10013;23;;;;;10002.5;0.0
0;307500;ASH_COATED_OSMIUM;9994;14;9991;23;;;10010;14;;;;;10002.0;0.0
0;307500;INTARIAN_PEPPER_ROOT;12021;23;;;;;12037;10;;;;;12029.0;0.0
0;307600;INTARIAN_PEPPER_ROOT;12024;12;12021;20;;;12037;12;12040;20;;;12030.5;0.0
0;307600;ASH_COATED_OSMIUM;9991;22;;;;;10010;11;10012;22;;;10000.5;0.0
0;307700;ASH_COATED_OSMIUM;9994;10;;;;;10012;22;;;;;10003.0;0.0
0;307700;INTARIAN_PEPPER_ROOT;12023;8;12020;21;;;12039;21;;;;;12031.0;0.0
0;307800;INTARIAN_PEPPER_ROOT;12023;12;12020;16;;;12036;12;12040;16;;;12029.5;0.0
0;307800;ASH_COATED_OSMIUM;9994;15;9991;22;;;10010;15;;;;;10002.0;0.0
0;307900;ASH_COATED_OSMIUM;9994;11;;;;;10010;11;10012;22;;;10002.0;0.0
0;307900;INTARIAN_PEPPER_ROOT;12023;10;;;;;12040;20;;;;;12031.5;0.0
0;308000;INTARIAN_PEPPER_ROOT;12023;10;12020;25;;;12037;10;12040;25;;;12030.0;0.0
0;308000;ASH_COATED_OSMIUM;9993;10;9991;25;;;10009;10;10012;25;;;10001.0;0.0
0;308100;ASH_COATED_OSMIUM;9999;5;9993;12;9991;25;10009;12;10012;25;;;10004.0;0.0
0;308100;INTARIAN_PEPPER_ROOT;12020;16;;;;;12040;16;;;;;12030.0;0.0
0;308200;INTARIAN_PEPPER_ROOT;12024;12;12020;17;;;12037;12;12040;17;;;12030.5;0.0
0;308200;ASH_COATED_OSMIUM;9994;11;9991;22;;;10010;11;10012;22;;;10002.0;0.0
0;308300;ASH_COATED_OSMIUM;9993;10;9991;24;;;10009;10;10012;24;;;10001.0;0.0
0;308300;INTARIAN_PEPPER_ROOT;12024;9;12021;19;;;12037;9;12040;19;;;12030.5;0.0
0;308400;INTARIAN_PEPPER_ROOT;12024;8;12021;25;;;12037;8;12040;25;;;12030.5;0.0
0;308400;ASH_COATED_OSMIUM;9999;5;9993;13;9991;21;10009;13;10012;21;;;10004.0;0.0
0;308500;ASH_COATED_OSMIUM;9993;11;9991;20;;;10009;11;10012;20;;;10001.0;0.0
0;308500;INTARIAN_PEPPER_ROOT;12021;22;;;;;12037;12;12040;22;;;12029.0;0.0
0;308600;INTARIAN_PEPPER_ROOT;12024;11;12021;19;;;12037;11;12040;19;;;12030.5;0.0
0;308600;ASH_COATED_OSMIUM;9994;12;9991;20;;;10010;12;10012;20;;;10002.0;0.0
0;308700;INTARIAN_PEPPER_ROOT;12024;12;12021;16;;;12040;16;;;;;12032.0;0.0
0;308700;ASH_COATED_OSMIUM;9991;26;;;;;10010;15;10012;26;;;10000.5;0.0
0;308800;INTARIAN_PEPPER_ROOT;12020;18;;;;;12040;18;;;;;12030.0;0.0
0;308800;ASH_COATED_OSMIUM;9993;10;9991;22;;;10009;10;10012;22;;;10001.0;0.0
0;308900;INTARIAN_PEPPER_ROOT;12020;22;;;;;12040;22;;;;;12030.0;0.0
0;308900;ASH_COATED_OSMIUM;9993;14;9991;21;;;9999;10;10009;14;10012;21;9996.0;0.0
0;309000;INTARIAN_PEPPER_ROOT;12023;12;12020;17;;;;;;;;;12023.0;0.0
0;309000;ASH_COATED_OSMIUM;9992;15;9990;30;;;9998;9;10008;15;10011;30;9995.0;0.0
0;309100;ASH_COATED_OSMIUM;9992;12;9990;30;;;10008;12;10011;30;;;10000.0;0.0
0;309100;INTARIAN_PEPPER_ROOT;12023;11;;;;;12040;23;;;;;12031.5;0.0
0;309200;ASH_COATED_OSMIUM;9998;5;9993;14;9990;22;10009;14;;;;;10003.5;0.0
0;309200;INTARIAN_PEPPER_ROOT;12024;8;12020;16;;;12037;8;12040;16;;;12030.5;0.0
0;309300;ASH_COATED_OSMIUM;9992;11;9990;20;;;10008;11;;;;;10000.0;0.0
0;309300;INTARIAN_PEPPER_ROOT;12021;17;;;;;12040;17;;;;;12030.5;0.0
0;309400;ASH_COATED_OSMIUM;9992;10;9989;22;;;10010;22;;;;;10001.0;0.0
0;309400;INTARIAN_PEPPER_ROOT;12021;18;;;;;12037;10;12040;18;;;12029.0;0.0
0;309500;ASH_COATED_OSMIUM;9992;13;9989;24;;;10008;13;10010;24;;;10000.0;0.0
0;309500;INTARIAN_PEPPER_ROOT;12024;8;12021;22;;;12037;8;12040;22;;;12030.5;0.0
0;309600;ASH_COATED_OSMIUM;;;;;;;10008;13;;;;;10008.0;0.0
0;309600;INTARIAN_PEPPER_ROOT;12024;12;12021;20;;;12037;12;12040;20;;;12030.5;0.0
0;309700;ASH_COATED_OSMIUM;9991;13;9989;30;;;10007;13;10010;30;;;9999.0;0.0
0;309700;INTARIAN_PEPPER_ROOT;12024;12;12021;23;;;12037;12;12040;23;;;12030.5;0.0
0;309800;INTARIAN_PEPPER_ROOT;12024;10;12021;18;;;12037;10;12041;18;;;12030.5;0.0
0;309800;ASH_COATED_OSMIUM;9992;10;9989;23;;;10008;10;10010;23;;;10000.0;0.0
0;309900;INTARIAN_PEPPER_ROOT;12021;15;;;;;12041;15;;;;;12031.0;0.0
0;309900;ASH_COATED_OSMIUM;10001;5;9992;10;;;10008;10;;;;;10004.5;0.0
0;310000;INTARIAN_PEPPER_ROOT;12023;11;12020;18;;;12037;11;;;;;12030.0;0.0
0;310000;ASH_COATED_OSMIUM;9992;13;9989;23;;;10008;13;10010;23;;;10000.0;0.0
0;310100;INTARIAN_PEPPER_ROOT;12023;10;12020;15;;;12037;10;12040;15;;;12030.0;0.0
0;310100;ASH_COATED_OSMIUM;10001;9;9992;15;9989;24;10008;15;10010;24;;;10004.5;0.0
0;310200;ASH_COATED_OSMIUM;9991;11;9989;27;;;10010;27;;;;;10000.5;0.0
0;310200;INTARIAN_PEPPER_ROOT;12020;22;;;;;12037;9;12040;22;;;12028.5;0.0
0;310300;INTARIAN_PEPPER_ROOT;12024;10;12021;24;;;12037;10;12040;24;;;12030.5;0.0
0;310300;ASH_COATED_OSMIUM;9990;20;;;;;10008;12;10011;20;;;9999.0;0.0
0;310400;INTARIAN_PEPPER_ROOT;12024;10;12021;24;;;12037;10;12040;24;;;12030.5;0.0
0;310400;ASH_COATED_OSMIUM;9992;10;9990;25;;;10008;10;10011;25;;;10000.0;0.0
0;310500;ASH_COATED_OSMIUM;9992;11;9990;28;;;;;;;;;9992.0;0.0
0;310500;INTARIAN_PEPPER_ROOT;12021;22;;;;;12037;9;;;;;12029.0;0.0
0;310600;ASH_COATED_OSMIUM;9992;11;9990;23;;;10008;11;;;;;10000.0;0.0
0;310600;INTARIAN_PEPPER_ROOT;12024;11;;;;;12037;11;;;;;12030.5;0.0
0;310700;INTARIAN_PEPPER_ROOT;12024;9;12021;18;;;12037;9;12040;18;;;12030.5;0.0
0;310700;ASH_COATED_OSMIUM;9990;24;;;;;10008;12;10011;24;;;9999.0;0.0
0;310800;INTARIAN_PEPPER_ROOT;12024;10;12021;15;;;12037;10;;;;;12030.5;0.0
0;310800;ASH_COATED_OSMIUM;9992;14;9990;25;;;10008;14;10011;25;;;10000.0;0.0
0;310900;ASH_COATED_OSMIUM;9993;11;9990;24;;;9998;5;10009;11;;;9995.5;0.0
0;310900;INTARIAN_PEPPER_ROOT;12021;25;;;;;12038;9;12041;25;;;12029.5;0.0
0;311000;ASH_COATED_OSMIUM;9992;11;9990;29;;;10008;11;;;;;10000.0;0.0
0;311000;INTARIAN_PEPPER_ROOT;12024;8;12021;18;;;12038;8;12041;18;;;12031.0;0.0
0;311100;INTARIAN_PEPPER_ROOT;12023;12;12020;21;;;12037;12;12040;21;;;12030.0;0.0
0;311100;ASH_COATED_OSMIUM;9993;13;;;;;10009;13;10011;30;;;10001.0;0.0
0;311200;INTARIAN_PEPPER_ROOT;12024;10;12020;21;;;12037;10;12040;21;;;12030.5;0.0
0;311200;ASH_COATED_OSMIUM;9990;22;;;;;10009;10;;;;;9999.5;0.0
0;311300;ASH_COATED_OSMIUM;9990;25;;;;;10009;12;10011;25;;;9999.5;0.0
0;311300;INTARIAN_PEPPER_ROOT;;;;;;;12037;10;12040;16;;;12037.0;0.0
0;311400;ASH_COATED_OSMIUM;9993;15;9990;21;;;10009;15;;;;;10001.0;0.0
